INFO: [HLS 200-10] Running '/opt/Xilinx/SDx/2017.2/Vivado_HLS/bin/unwrapped/lnx64.o/vivado_hls'
INFO: [HLS 200-10] For user 'cypox' on host 'c' (Linux_x86_64 version 4.4.0-97-generic) on Mon Oct 16 18:08:41 CEST 2017
INFO: [HLS 200-10] On os Ubuntu 16.04.3 LTS
INFO: [HLS 200-10] In directory '/home/cypox/phd/hls_vivado/maccell'
INFO: [HLS 200-10] Opening project '/home/cypox/phd/hls_vivado/maccell/maccell'.
INFO: [HLS 200-10] Opening solution '/home/cypox/phd/hls_vivado/maccell/maccell/solution1'.
INFO: [SYN 201-201] Setting up clock 'default' with a period of 10ns.
INFO: [LIC 200-101] Checked out feature [xczu9eg-es1]
INFO: [HLS 200-10] Setting target device to 'xczu9eg-ffvb1156-1-i-es1'
INFO: [SIM 211-2] *************** CSIM start ***************
INFO: [SIM 211-4] CSIM will launch GCC as the compiler.
   Compiling ../../../src/macc_par_convs.cpp in debug mode
   Generating csim.exe
███╗   ███╗ █████╗  ██████╗ ██████╗███████╗██╗     
████╗ ████║██╔══██╗██╔════╝██╔════╝██╔════╝██║     
██╔████╔██║███████║██║     ██║     █████╗  ██║     
██║╚██╔╝██║██╔══██║██║     ██║     ██╔══╝  ██║     
██║ ╚═╝ ██║██║  ██║╚██████╗╚██████╗███████╗███████╗
╚═╝     ╚═╝╚═╝  ╚═╝ ╚═════╝ ╚═════╝╚══════╝╚══════╝
                                                   
0,0
1,1
2,2
9,3
10,4
11,5
18,6
19,7
20,8
81,9
82,10
83,11
90,12
91,13
92,14
99,15
100,16
101,17
162,18
163,19
164,20
171,21
172,22
173,23
180,24
181,25
182,26
0,27
1,28
2,29
9,30
10,31
11,32
18,33
19,34
20,35
81,36
82,37
83,38
90,39
91,40
92,41
99,42
100,43
101,44
162,45
163,46
164,47
171,48
172,49
173,50
180,51
181,52
182,53
0,54
1,55
2,56
9,57
10,58
11,59
18,60
19,61
20,62
81,63
82,64
83,65
90,66
91,67
92,68
99,69
100,70
101,71
162,72
163,73
164,74
171,75
172,76
173,77
180,78
181,79
182,80
0,81
1,82
2,83
9,84
10,85
11,86
18,87
19,88
20,89
81,90
82,91
83,92
90,93
91,94
92,95
99,96
100,97
101,98
162,99
163,100
164,101
171,102
172,103
173,104
180,105
181,106
182,107
0,108
1,109
2,110
9,111
10,112
11,113
18,114
19,115
20,116
81,117
82,118
83,119
90,120
91,121
92,122
99,123
100,124
101,125
162,126
163,127
164,128
171,129
172,130
173,131
180,132
181,133
182,134
0,135
1,136
2,137
9,138
10,139
11,140
18,141
19,142
20,143
81,144
82,145
83,146
90,147
91,148
92,149
99,150
100,151
101,152
162,153
163,154
164,155
171,156
172,157
173,158
180,159
181,160
182,161
0,162
1,163
2,164
9,165
10,166
11,167
18,168
19,169
20,170
81,171
82,172
83,173
90,174
91,175
92,176
99,177
100,178
101,179
162,180
163,181
164,182
171,183
172,184
173,185
180,186
181,187
182,188
0,189
1,190
2,191
9,192
10,193
11,194
18,195
19,196
20,197
81,198
82,199
83,200
90,201
91,202
92,203
99,204
100,205
101,206
162,207
163,208
164,209
171,210
172,211
173,212
180,213
181,214
182,215
0,216
1,217
2,218
9,219
10,220
11,221
18,222
19,223
20,224
81,225
82,226
83,227
90,228
91,229
92,230
99,231
100,232
101,233
162,234
163,235
164,236
171,237
172,238
173,239
180,240
181,241
182,242
0,243
1,244
2,245
9,246
10,247
11,248
18,249
19,250
20,251
81,252
82,253
83,254
90,255
91,256
92,257
99,258
100,259
101,260
162,261
163,262
164,263
171,264
172,265
173,266
180,267
181,268
182,269
0,270
1,271
2,272
9,273
10,274
11,275
18,276
19,277
20,278
81,279
82,280
83,281
90,282
91,283
92,284
99,285
100,286
101,287
162,288
163,289
164,290
171,291
172,292
173,293
180,294
181,295
182,296
0,297
1,298
2,299
9,300
10,301
11,302
18,303
19,304
20,305
81,306
82,307
83,308
90,309
91,310
92,311
99,312
100,313
101,314
162,315
163,316
164,317
171,318
172,319
173,320
180,321
181,322
182,323
0,324
1,325
2,326
9,327
10,328
11,329
18,330
19,331
20,332
81,333
82,334
83,335
90,336
91,337
92,338
99,339
100,340
101,341
162,342
163,343
164,344
171,345
172,346
173,347
180,348
181,349
182,350
0,351
1,352
2,353
9,354
10,355
11,356
18,357
19,358
20,359
81,360
82,361
83,362
90,363
91,364
92,365
99,366
100,367
101,368
162,369
163,370
164,371
171,372
172,373
173,374
180,375
181,376
182,377
0,378
1,379
2,380
9,381
10,382
11,383
18,384
19,385
20,386
81,387
82,388
83,389
90,390
91,391
92,392
99,393
100,394
101,395
162,396
163,397
164,398
171,399
172,400
173,401
180,402
181,403
182,404
0,405
1,406
2,407
9,408
10,409
11,410
18,411
19,412
20,413
81,414
82,415
83,416
90,417
91,418
92,419
99,420
100,421
101,422
162,423
163,424
164,425
171,426
172,427
173,428
180,429
181,430
182,431
0,432
1,433
2,434
9,435
10,436
11,437
18,438
19,439
20,440
81,441
82,442
83,443
90,444
91,445
92,446
99,447
100,448
101,449
162,450
163,451
164,452
171,453
172,454
173,455
180,456
181,457
182,458
0,459
1,460
2,461
9,462
10,463
11,464
18,465
19,466
20,467
81,468
82,469
83,470
90,471
91,472
92,473
99,474
100,475
101,476
162,477
163,478
164,479
171,480
172,481
173,482
180,483
181,484
182,485
0,486
1,487
2,488
9,489
10,490
11,491
18,492
19,493
20,494
81,495
82,496
83,497
90,498
91,499
92,500
99,501
100,502
101,503
162,504
163,505
164,506
171,507
172,508
173,509
180,510
181,511
182,512
0,513
1,514
2,515
9,516
10,517
11,518
18,519
19,520
20,521
81,522
82,523
83,524
90,525
91,526
92,527
99,528
100,529
101,530
162,531
163,532
164,533
171,534
172,535
173,536
180,537
181,538
182,539
0,540
1,541
2,542
9,543
10,544
11,545
18,546
19,547
20,548
81,549
82,550
83,551
90,552
91,553
92,554
99,555
100,556
101,557
162,558
163,559
164,560
171,561
172,562
173,563
180,564
181,565
182,566
0,567
1,568
2,569
9,570
10,571
11,572
18,573
19,574
20,575
81,576
82,577
83,578
90,579
91,580
92,581
99,582
100,583
101,584
162,585
163,586
164,587
171,588
172,589
173,590
180,591
181,592
182,593
0,594
1,595
2,596
9,597
10,598
11,599
18,600
19,601
20,602
81,603
82,604
83,605
90,606
91,607
92,608
99,609
100,610
101,611
162,612
163,613
164,614
171,615
172,616
173,617
180,618
181,619
182,620
0,621
1,622
2,623
9,624
10,625
11,626
18,627
19,628
20,629
81,630
82,631
83,632
90,633
91,634
92,635
99,636
100,637
101,638
162,639
163,640
164,641
171,642
172,643
173,644
180,645
181,646
182,647
0,648
1,649
2,650
9,651
10,652
11,653
18,654
19,655
20,656
81,657
82,658
83,659
90,660
91,661
92,662
99,663
100,664
101,665
162,666
163,667
164,668
171,669
172,670
173,671
180,672
181,673
182,674
0,675
1,676
2,677
9,678
10,679
11,680
18,681
19,682
20,683
81,684
82,685
83,686
90,687
91,688
92,689
99,690
100,691
101,692
162,693
163,694
164,695
171,696
172,697
173,698
180,699
181,700
182,701
0,702
1,703
2,704
9,705
10,706
11,707
18,708
19,709
20,710
81,711
82,712
83,713
90,714
91,715
92,716
99,717
100,718
101,719
162,720
163,721
164,722
171,723
172,724
173,725
180,726
181,727
182,728
0,729
1,730
2,731
9,732
10,733
11,734
18,735
19,736
20,737
81,738
82,739
83,740
90,741
91,742
92,743
99,744
100,745
101,746
162,747
163,748
164,749
171,750
172,751
173,752
180,753
181,754
182,755
0,756
1,757
2,758
9,759
10,760
11,761
18,762
19,763
20,764
81,765
82,766
83,767
90,768
91,769
92,770
99,771
100,772
101,773
162,774
163,775
164,776
171,777
172,778
173,779
180,780
181,781
182,782
0,783
1,784
2,785
9,786
10,787
11,788
18,789
19,790
20,791
81,792
82,793
83,794
90,795
91,796
92,797
99,798
100,799
101,800
162,801
163,802
164,803
171,804
172,805
173,806
180,807
181,808
182,809
0,810
1,811
2,812
9,813
10,814
11,815
18,816
19,817
20,818
81,819
82,820
83,821
90,822
91,823
92,824
99,825
100,826
101,827
162,828
163,829
164,830
171,831
172,832
173,833
180,834
181,835
182,836
0,837
1,838
2,839
9,840
10,841
11,842
18,843
19,844
20,845
81,846
82,847
83,848
90,849
91,850
92,851
99,852
100,853
101,854
162,855
163,856
164,857
171,858
172,859
173,860
180,861
181,862
182,863
1,0
2,1
3,2
10,3
11,4
12,5
19,6
20,7
21,8
82,9
83,10
84,11
91,12
92,13
93,14
100,15
101,16
102,17
163,18
164,19
165,20
172,21
173,22
174,23
181,24
182,25
183,26
1,27
2,28
